movie_id###title###budget###homepage###overview###popularity###release_date###revenue###runtime###movie_status###tagline###vote_average###vote_count;;;;;;;
173###20,000 Leagues Under the Sea###5000000######A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.###9.358197###1954-12-23###28200000###127###Released###The mightiest motion picture of them all!###6.8###157;;;;;;;
174###Star Trek VI: The Undiscovered Country###27000000######On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.###16.188572###1991-12-05###96900000###113###Released###The battle for peace has begun.###6.7###413;;;;;;;
176###Saw###1200000######Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...###63.655973###2004-10-01###103911669###103###Released###Live or die. Make your choice.###7.2###2184;;;;;;;
177###The Fisher King###24000000######Two troubled men face their terrible destinies and events of their past as they join together on a mission to find the Holy Grail and thus to save themselves.###16.146572###1991-09-09###41895491###137###Released###A Modern Day Tale About The Search For Love, Sanity, Ethel Merman And The Holy Grail.###7.2###341;;;;;;;
179###The Interpreter###80000000###http://www.theinterpretermovie.com/###After Silvia Broome, an interpreter at United Nations headquarters, overhears plans of an assassination, an American Secret Service agent is sent to investigate.###18.69984###2005-04-08###162944923###128###Released###The truth needs no translation.###6.2###392;;;;;;;
180###Minority Report###102000000######John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.###65.948959###2002-06-20###358372926###145###Released###The system is perfect until it comes after you.###7.1###2608;;;;;;;
182###The Good German###32000000###http://www.the-good-german.de###An American journalist played by George Clooney arrives in Berlin just after the end of World War Two. He becomes involved in a murder mystery surrounding a dead GI who washes up at a lakeside mansion during the Potsdam negotiations between the Allied powers. Soon his investigation connects with his search for his married pre-war German lover played by Cate Blanchett.###5.347936###2006-12-08###5914908###108###Released###If war is Hell, then what comes after?###5.9###86;;;;;;;
184###Jackie Brown###12000000######Jackie Brown is a flight attendant who gets caught in the middle of smuggling cash into the country for her gunrunner boss. When the cops try to use Jackie to get to her boss, she hatches a plan—with help from a bail bondsman—to keep the money for herself. Based on Elmore Leonard's novel “Rum Punch”.###40.631671###1997-12-24###39673162###154###Released###Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?###7.3###1514;;;;;;;
186###Lucky Number Slevin###27000000######Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.###36.921445###2006-02-24###56308881###110###Released###Wrong Time. Wrong Place. Wrong Number.###7.4###1323;;;;;;;
187###Sin City###40000000###http://www.miramax.com/movie/sin-city/###Welcome to Sin City. This town beckons to the tough, the corrupt, the brokenhearted. Some call it dark… Hard-boiled. Then there are those who call it home — Crooked cops, sexy dames, desperate vigilantes. Some are seeking revenge, others lust after redemption, and then there are those hoping for a little of both. A universe of unlikely and reluctant heroes still trying to do the right thing in a city that refuses to care.###66.003433###2005-04-01###158733820###124###Released###Walk down the right back alley in Sin City and you can find anything...###7.2###2691;;;;;;;
189###Sin City: A Dame to Kill For###65000000###http://sincity-2.com/###Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.###85.428395###2014-08-20###39407616###102###Released###There is no justice without sin.###6.3###1286;;;;;;;
193###Star Trek: Generations###38000000######Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.###14.779041###1994-11-17###120000000###118###Released###Boldly go.###6.4###452;;;;;;;
194###Le fabuleux destin d'Amélie Poulain###10000000###http://www.die-fabelhafte-welt-der-amelie.de###At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?###73.720244###2001-04-25###173921954###122###Released###One person can change your life forever.###7.8###3310;;;;;;;
196###Back to the Future Part III###40000000###http://www.backtothefuture.com/movies/backtothefuture3###The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking up Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.###45.769562###1990-05-25###244527583###118###Released###They've saved the best trip for last... But this time they may have gone too far.###7.1###2900;;;;;;;
197###Braveheart###72000000######Enraged at the slaughter of Murron, his new bride and childhood love, Scottish warrior William Wallace slays a platoon of the local English lord's soldiers. This leads the village to revolt and, eventually, the entire country to rise up against English rule.###60.722162###1995-05-24###210000000###177###Released###Every man dies. Not every man truly lives.###7.7###3336;;;;;;;
199###Star Trek: First Contact###46000000###http://www.startrek.com/startrek/view/series/MOV/008/index.html###The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.###25.6713###1996-11-21###150000000###111###Released###Resistance is futile.###7.0###661;;;;;;;
200###Star Trek: Insurrection###70000000######When an alien race and factions within Starfleet attempt to take over a planet that has regenerative properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.###19.711951###1998-12-10###118000000###103###Released###The battle for paradise has begun.###6.3###391;;;;;;;
201###Star Trek: Nemesis###60000000######En route to the honeymoon of William Riker to Deanna Troi on her home planet of Betazed, Captain Jean-Luc Picard and the crew of the U.S.S. Enterprise receives word from Starfleet that a coup has resulted in the installation of a new Romulan political leader, Shinzon, who claims to seek peace with the human-backed United Federation of Planets. Once in enemy territory, the captain and his crew make a startling discovery: Shinzon is human, a slave from the Romulan sister planet of Remus, and has a secret, shocking relationship to Picard himself.###21.605533###2002-12-13###67312826###117###Released###A generation's final journey... begins.###6.1###479;;;;;;;
